19 90907 1251970509 3226193 202 8 57 6 6
45 90827 1251970509 3226199 174 9 40 5 5
69 90743 1251970509 3226192 179 9 42 6 6
1 90995 1251970509 3226417 898 18 109 9 9
21 90902 1251970509 3226198 146 7 42 5 5
47 90821 1251970509 3226199 276 12 52 5 6
79 90740 1251970509 3226201 320 14 59 4 5
5 90983 1251970509 3226419 844 23 103 8 8
23 90896 1251970509 3226196 279 12 49 5 5
35 90830 1251970509 3226413 489 14 73 8 8
67 90748 1251970509 3226408 734 20 80 7 7
79 216314 1251970509 131813437 97 7 26 5 5
79 217081 1251970509 132599053 75 7 23 4 4
65 217104 1251970509 132608784 59 7 23 4 4
79 225816 1251970509 141544024 130 10 26 5 5
11 226105 1251970509 141581919 125 7 30 6 6
7 233476 1251970509 149144241 158 12 28 5 5
65 233252 1251970509 149144240 186 9 32 4 4
11 242707 1251970509 158582108 380 14 62 6 6
17 242628 1251970509 158582107 457 18 53 5 5
33 242550 1251970509 158582108 208 9 54 6 6
67 242463 1251970509 158582111 130 7 49 7 7
5 242698 1251970509 158582118 147 7 43 8 8
19 242622 1251970509 158582113 274 11 49 6 6
45 242542 1251970509 158582119 296 14 56 5 5
65 242469 1251970509 158582105 353 15 47 5 5
47 242536 1251970509 158582121 237 9 40 6 6
7 242693 1251970509 158582114 300 11 56 6 6
21 242617 1251970509 158582113 454 17 66 5 5
69 242458 1251970509 158582113 165 9 41 6 6
23 242611 1251970509 158582118 341 13 54 5 5
79 242455 1251970509 158582119 434 17 57 5 5
17 258622 1251970509 174960285 124 9 27 4 5
17 36179 1251970510 15614452 837 19 113 5 5
1 36261 1251970510 15614456 1037 22 115 9 9
33 36101 1251970510 15614447 699 15 130 6 6
65 36020 1251970510 15614446 917 22 126 5 5
11 36258 1251970510 15614453 1484 33 120 6 6
19 36173 1251970510 15614456 638 15 117 6 6
35 36096 1251970510 15614452 467 13 84 8 8
67 36014 1251970510 15614449 595 15 98 7 7
5 36249 1251970510 15614458 815 18 121 8 8
21 36168 1251970510 15614458 866 23 113 5 5
45 36093 1251970510 15614458 839 19 120 5 5
69 36009 1251970510 15614451 789 19 113 6 6
7 36244 1251970510 15614456 1033 25 112 5 5
23 36162 1251970510 15614458 1060 22 138 5 5
47 36087 1251970510 15614463 749 17 122 6 6
79 36006 1251970510 15614466 710 15 115 5 5
65 40831 1251970510 20540487 262 10 56 4 4
1 41072 1251970510 20540497 287 9 63 9 9
17 40990 1251970510 20540494 277 12 51 5 5
33 40912 1251970510 20540497 226 9 51 6 6
17 167595 1251970510 150184225 102 7 27 5 5
67 167430 1251970510 150184221 109 7 38 7 7
21 167584 1251970510 150184228 104 7 39 5 5
79 167422 1251970510 150184236 189 12 35 5 5
23 167578 1251970510 150184231 295 17 35 5 5
65 187340 1251970510 170566542 62 7 27 5 5
79 200261 1251970510 183811605 113 10 23 4 4
1 226687 1251970511 10610181 181 9 49 9 9
17 226605 1251970511 10610174 434 14 61 5 5
33 226527 1251970511 10610171 298 12 70 6 6
65 226446 1251970511 10610174 184 12 55 5 5
11 226684 1251970511 10610178 229 12 39 5 6
19 226599 1251970511 10610178 344 13 69 6 6
35 226522 1251970511 10610176 132 7 42 8 8
67 226440 1251970511 10610176 179 7 57 7 7
5 226675 1251970511 10610180 362 11 65 8 8
21 226594 1251970511 10610181 474 17 57 5 5
45 226519 1251970511 10610183 362 13 61 5 5
69 226435 1251970511 10610179 274 11 49 6 6
7 226670 1251970511 10610181 303 12 56 5 5
23 226588 1251970511 10610181 454 14 71 5 5
47 226513 1251970511 10610183 392 14 61 6 6
79 226432 1251970511 10610187 422 15 67 5 5
17 242929 1251970511 27326031 860 21 132 5 5
1 243011 1251970511 27326038 799 19 123 9 9
33 242851 1251970511 27326030 535 12 124 7 7
65 242770 1251970511 27326026 921 25 132 5 5
11 243008 1251970511 27326032 1417 32 148 6 6
19 242923 1251970511 27326035 719 13 127 7 7
35 242846 1251970511 27326031 739 19 92 8 8
67 242764 1251970511 27326031 549 13 127 8 8
5 242999 1251970511 27326039 691 15 95 9 9
47 3734 1251970511 50920225 108 7 33 6 6
17 9394 1251970511 56621276 227 11 63 5 5
33 9316 1251970511 56621272 147 7 43 7 7
69 9224 1251970511 56621281 293 10 56 7 7
23 9377 1251970511 56621276 197 9 64 6 6
45 9308 1251970511 56621281 195 8 46 6 6
65 49055 1251970511 97396771 196 10 34 5 5
7 113647 1251970511 163309914 276 11 48 7 7
17 113582 1251970511 163309912 136 9 29 5 5
33 113504 1251970511 163309909 272 9 54 7 7
69 113412 1251970511 163309906 200 9 52 7 7
11 113666 1251970511 163315484 441 17 42 6 7
21 113571 1251970511 163309914 226 10 52 7 7
47 113490 1251970511 163309920 152 7 43 7 7
79 113409 1251970511 163309922 246 11 55 6 6
23 113565 1251970511 163309917 248 10 49 6 6
45 113501 1251970511 163315487 328 14 48 6 6
65 113428 1251970511 163315477 116 7 31 5 6
5 187995 1251970512 39438069 197 9 53 8 8
17 187925 1251970512 39438066 168 10 41 5 5
33 187847 1251970512 39438061 180 10 38 7 7
65 187766 1251970512 39438060 208 10 49 5 5
7 187990 1251970512 39438072 181 7 46 7 7
19 187919 1251970512 39438066 246 11 51 6 7
35 187842 1251970512 39438060 179 7 50 8 8
79 187752 1251970512 39438081 242 13 37 6 6
1 188012 1251970512 39443003 699 16 120 9 9
23 187908 1251970512 39438075 116 7 39 6 6
45 187839 1251970512 39438074 178 8 43 6 6
67 187765 1251970512 39442775 127 7 47 7 8
11 188005 1251970512 39438855 492 21 50 6 6
21 187915 1251970512 39438859 258 12 44 6 6
47 187833 1251970512 39438073 238 11 58 6 6
69 187760 1251970512 39442777 212 9 47 7 7
1 210675 1251970512 62650032 174 7 50 9 9
17 210593 1251970512 62650025 412 16 62 5 5
33 210515 1251970512 62650021 445 12 68 7 7
65 210434 1251970512 62650021 401 13 55 6 6
5 210663 1251970512 62650028 408 13 73 9 9
19 210587 1251970512 62650028 351 12 70 7 7
35 210510 1251970512 62650024 187 7 50 8 8
79 210420 1251970512 62650039 264 11 66 6 6
7 210658 1251970512 62650027 430 14 60 7 7
23 210576 1251970512 62650034 312 12 68 6 6
45 210507 1251970512 62650035 316 14 65 6 6
7 2619 1251970512 118053367 67 7 26 5 5
23 2537 1251970512 118053367 153 8 32 5 5
17 49404 1251970512 166027442 233 13 35 5 5
79 49231 1251970512 166027465 296 17 32 5 5
17 95585 1251970513 13316178 131 7 30 5 5
1 132937 1251970513 51481166 489 12 101 9 9
17 132855 1251970513 51481159 699 17 93 5 5
33 132777 1251970513 51481159 259 10 90 7 7
65 132696 1251970513 51481154 636 16 112 5 6
5 132925 1251970513 51481169 333 9 78 9 9
19 132849 1251970513 51481164 496 11 130 7 7
35 132772 1251970513 51481161 307 11 51 8 8
67 132690 1251970513 51481156 565 15 85 7 8
11 132934 1251970513 51481160 1056 24 104 6 7
21 132844 1251970513 51481165 680 16 93 6 6
45 132769 1251970513 51481167 611 13 105 6 6
69 132685 1251970513 51481160 627 15 99 7 7
7 132920 1251970513 51481165 675 19 94 6 7
23 132838 1251970513 51481169 599 15 116 6 6
47 132763 1251970513 51481171 633 16 125 6 7
79 132682 1251970513 51481174 519 13 108 6 6
1 186260 1251970513 106083853 155 7 56 9 9
17 186178 1251970513 106083844 393 16 58 6 6
33 186100 1251970513 106083845 360 12 57 7 7
65 186019 1251970513 106083841 97 7 32 6 6
11 186257 1251970513 106083848 287 10 66 7 7
21 186167 1251970513 106083851 184 7 64 7 7
45 186092 1251970513 106083850 325 12 64 6 6
67 186013 1251970513 106083844 123 7 49 8 8
5 186248 1251970513 106083853 124 7 56 9 9
23 186161 1251970513 106083854 333 17 42 6 6
47 186086 1251970513 106083853 330 11 61 7 7
69 186008 1251970513 106083845 122 7 39 7 7
7 186243 1251970513 106083850 284 10 63 7 7
79 186005 1251970513 106083858 307 11 60 6 6
11 194657 1251970513 114685943 391 14 63 6 6
17 194578 1251970513 114685948 191 9 58 5 5
33 194500 1251970513 114685942 282 12 53 6 6
65 194419 1251970513 114685941 377 14 56 5 5
19 194572 1251970513 114685949 266 9 66 7 7
7 18748 1251970514 3005438 419 20 49 5 5
21 18673 1251970514 3005442 104 7 37 5 5
79 18511 1251970514 3005449 105 7 33 5 5
23 18666 1251970514 3005438 381 20 44 5 5
45 63111 1251970514 48587150 82 7 27 5 5
11 77833 1251970514 63493735 141 8 34 6 6
17 77754 1251970514 63493735 85 7 33 5 5
33 77678 1251970514 63495298 395 12 97 7 7
65 77595 1251970514 63493728 167 8 44 5 5
1 77838 1251970514 63495304 715 17 90 9 9
19 77750 1251970514 63495304 573 13 99 7 7
35 77673 1251970514 63495300 322 9 61 8 8
69 77584 1251970514 63493733 129 7 39 6 6
5 77826 1251970514 63495306 523 11 94 8 9
21 77745 1251970514 63495306 444 12 96 6 6
45 77670 1251970514 63495312 276 9 81 6 6
67 77591 1251970514 63495303 130 7 54 8 8
7 77821 1251970514 63495304 752 24 102 6 6
23 77739 1251970514 63495307 718 21 94 6 6
47 77664 1251970514 63495311 580 17 83 6 6
79 77583 1251970514 63495313 555 15 108 6 6
11 144427 1251970514 131685799 102 7 37 6 6
17 144348 1251970514 131685801 208 9 60 5 5
33 144270 1251970514 131685796 197 8 50 6 6
65 144189 1251970514 131685802 249 10 65 5 5
19 144342 1251970514 131685806 81 7 39 6 6
45 144262 1251970514 131685806 133 7 38 5 5
69 144178 1251970514 131685808 194 8 57 6 7
21 144337 1251970514 131685802 233 10 55 5 6
23 144331 1251970514 131685801 208 9 61 6 6
65 152207 1251970514 139896275 99 7 27 5 5
11 178650 1251970514 166729808 163 9 44 6 6
17 178571 1251970514 166729804 331 13 45 6 6
33 178493 1251970514 166729800 274 12 60 7 7
65 178412 1251970514 166729804 258 11 51 5 5
7 178636 1251970514 166729810 278 12 47 6 6
21 178560 1251970514 166729809 371 14 51 6 6
45 178485 1251970514 166729814 234 11 46 6 6
67 178406 1251970514 166729808 98 7 38 7 7
